model_name,seed,training_status,quantisation_status,training_dataset,num_training_samples,num_training_domains,randomised_training_samples,generation_strategy,prompt_type,explanation_type,response_type,response_format,evaluation_dataset,label_accuracy,misclassification_rate,combined_accuracy,malformed_label,malformed_domain,total_predictions,correct_predictions,correct_label_and_domain,Constitutional_Law_accuracy,Contracts_accuracy,Criminal_Law_accuracy,Evidence_accuracy,Real_Property_accuracy,Torts_accuracy,Civil_Procedure_accuracy,Constitutional_Law_confidence,Contracts_confidence,Criminal_Law_confidence,Evidence_confidence,Real_Property_confidence,Torts_confidence,Civil_Procedure_confidence,correct_domain_wrong_label,correct_label_wrong_domain,both_wrong
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_2,0.22,0.78,0.18,18,10,100,22,18,0.2857142857142857,0.26666666666666666,0.21428571428571427,0.06666666666666667,0.26666666666666666,0.07142857142857142,0.07692307692307693,0.13,0.16,0.14,0.13,0.15,0.14,0.12,72,4,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_09,few_shot,structured,answer_first,number_list,test_set_2,0.32,0.6799999999999999,0.29,0,7,100,32,29,0.2857142857142857,0.5333333333333333,0.35714285714285715,0.06666666666666667,0.26666666666666666,0.2857142857142857,0.23076923076923078,0.14,0.16,0.15,0.14,0.15,0.14,0.11,64,3,4
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_09,few_shot,structured,fact_first,number_list,test_set_2,0.31,0.69,0.29,0,6,100,31,29,0.5,0.26666666666666666,0.21428571428571427,0.3333333333333333,0.4,0.07142857142857142,0.23076923076923078,0.13,0.16,0.15,0.14,0.14,0.13,0.13,65,2,4
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_09,few_shot,structured,answer_first,markdown,test_set_2,0.31,0.69,0.28,0,9,100,31,28,0.14285714285714285,0.4,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.3076923076923077,0.13,0.17,0.13,0.17,0.12,0.13,0.11,63,3,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_2,0.0,1.0,0.0,100,11,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.15,0.16,0.11,0.14,0.1,89,0,11
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,number_list,test_set_1,0.29292929292929293,0.7070707070707071,0.20202020202020202,0,32,99,29,20,0.35714285714285715,0.07142857142857142,0.23076923076923078,0.2,0.5,0.07692307692307693,0.0,0.1717171717171717,0.15151515151515152,0.08080808080808081,0.12121212121212122,0.18181818181818182,0.2222222222222222,0.04040404040404041,47,9,23
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,json,test_set_1,0.30303030303030304,0.696969696969697,0.23232323232323232,0,23,99,30,23,0.21428571428571427,0.35714285714285715,0.23076923076923078,0.2,0.14285714285714285,0.23076923076923078,0.25,0.09090909090909091,0.25252525252525254,0.16161616161616163,0.10101010101010101,0.030303030303030304,0.1414141414141414,0.20202020202020202,53,7,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,number_list,test_set_1,0.30303030303030304,0.696969696969697,0.24242424242424243,2,22,99,30,24,0.21428571428571427,0.35714285714285715,0.15384615384615385,0.26666666666666666,0.07142857142857142,0.3076923076923077,0.3125,0.15151515151515152,0.1919191919191919,0.13131313131313133,0.12121212121212122,0.010101010101010102,0.16161616161616163,0.13131313131313133,53,6,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,json,test_set_1,0.2828282828282828,0.7171717171717171,0.20202020202020202,1,21,99,28,20,0.07142857142857142,0.21428571428571427,0.23076923076923078,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.25,0.04040404040404041,0.16161616161616163,0.10101010101010101,0.16161616161616163,0.15151515151515152,0.1111111111111111,0.16161616161616163,58,8,13
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,json,test_set_1,0.31313131313131315,0.6868686868686869,0.2222222222222222,0,26,99,31,22,0.14285714285714285,0.21428571428571427,0.23076923076923078,0.2,0.0,0.3076923076923077,0.4375,0.08080808080808081,0.26262626262626265,0.13131313131313133,0.13131313131313133,0.0,0.15151515151515152,0.15151515151515152,51,9,17
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,json,test_set_1,0.2828282828282828,0.7171717171717171,0.20202020202020202,14,19,99,28,20,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.26666666666666666,0.14285714285714285,0.15384615384615385,0.1875,0.1111111111111111,0.2222222222222222,0.12121212121212122,0.12121212121212122,0.13131313131313133,0.15151515151515152,0.12121212121212122,60,8,11
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,answer_first,json,test_set_1,0.2828282828282828,0.7171717171717171,0.25252525252525254,0,23,99,28,25,0.07142857142857142,0.6428571428571429,0.3076923076923077,0.13333333333333333,0.35714285714285715,0.23076923076923078,0.0625,0.15151515151515152,0.1919191919191919,0.1414141414141414,0.10101010101010101,0.15151515151515152,0.20202020202020202,0.050505050505050504,51,3,20
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,number_list,test_set_1,0.1919191919191919,0.8080808080808081,0.1414141414141414,19,33,99,19,14,0.14285714285714285,0.07142857142857142,0.0,0.2,0.21428571428571427,0.38461538461538464,0.0,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.1414141414141414,0.15151515151515152,0.24242424242424243,0.010101010101010102,52,5,28
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,json,test_set_1,0.3333333333333333,0.6666666666666667,0.23232323232323232,11,34,99,33,23,0.07142857142857142,0.42857142857142855,0.46153846153846156,0.2,0.2857142857142857,0.23076923076923078,0.0,0.06060606060606061,0.18181818181818182,0.1414141414141414,0.1111111111111111,0.1111111111111111,0.12121212121212122,0.020202020202020204,42,10,24
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,answer_first,number_list,test_set_1,0.31313131313131315,0.6868686868686869,0.23232323232323232,0,24,99,31,23,0.14285714285714285,0.5714285714285714,0.3076923076923077,0.13333333333333333,0.2857142857142857,0.07692307692307693,0.125,0.08080808080808081,0.1919191919191919,0.13131313131313133,0.13131313131313133,0.10101010101010101,0.16161616161616163,0.08080808080808081,52,8,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,number_list,test_set_1,0.3333333333333333,0.6666666666666667,0.29292929292929293,1,20,99,33,29,0.2857142857142857,0.42857142857142855,0.23076923076923078,0.13333333333333333,0.21428571428571427,0.46153846153846156,0.3125,0.1111111111111111,0.20202020202020202,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.15151515151515152,0.12121212121212122,50,4,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,markdown,test_set_1,0.16161616161616163,0.8383838383838383,0.1414141414141414,8,24,99,16,14,0.21428571428571427,0.07142857142857142,0.23076923076923078,0.13333333333333333,0.07142857142857142,0.15384615384615385,0.125,0.09090909090909091,0.25252525252525254,0.13131313131313133,0.1414141414141414,0.020202020202020204,0.13131313131313133,0.15151515151515152,61,2,22
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,number_list,test_set_1,0.35353535353535354,0.6464646464646464,0.21212121212121213,1,36,99,35,21,0.21428571428571427,0.42857142857142855,0.15384615384615385,0.3333333333333333,0.21428571428571427,0.15384615384615385,0.0,0.10101010101010101,0.1919191919191919,0.1111111111111111,0.1111111111111111,0.08080808080808081,0.32323232323232326,0.020202020202020204,42,14,22
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,markdown,test_set_1,0.25252525252525254,0.7474747474747474,0.23232323232323232,5,19,99,25,23,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.2,0.35714285714285715,0.23076923076923078,0.0625,0.13131313131313133,0.21212121212121213,0.13131313131313133,0.16161616161616163,0.12121212121212122,0.1414141414141414,0.0707070707070707,57,2,17
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,markdown,test_set_1,0.1717171717171717,0.8282828282828283,0.1414141414141414,2,29,99,17,14,0.14285714285714285,0.2857142857142857,0.07692307692307693,0.06666666666666667,0.21428571428571427,0.23076923076923078,0.0,0.16161616161616163,0.20202020202020202,0.16161616161616163,0.0707070707070707,0.1414141414141414,0.18181818181818182,0.0707070707070707,56,3,26
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,json,test_set_2,0.28,0.72,0.22,0,24,100,28,22,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.2,0.0,0.3076923076923077,0.1,0.25,0.18,0.09,0.03,0.13,0.17,54,6,18
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_1,0.1717171717171717,0.8282828282828283,0.09090909090909091,40,53,99,17,9,0.07142857142857142,0.0,0.3076923076923077,0.0,0.07142857142857142,0.23076923076923078,0.0,0.10101010101010101,0.0,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.15151515151515152,0.050505050505050504,37,8,45
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,markdown,test_set_1,0.31313131313131315,0.6868686868686869,0.2222222222222222,0,23,99,31,22,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.2,0.07142857142857142,0.38461538461538464,0.25,0.12121212121212122,0.25252525252525254,0.1717171717171717,0.10101010101010101,0.020202020202020204,0.13131313131313133,0.1414141414141414,54,9,14
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,markdown,test_set_1,0.29292929292929293,0.7070707070707071,0.23232323232323232,2,18,99,29,23,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.13333333333333333,0.21428571428571427,0.07692307692307693,0.25,0.1414141414141414,0.1414141414141414,0.16161616161616163,0.10101010101010101,0.1414141414141414,0.13131313131313133,0.13131313131313133,58,6,12
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,answer_first,markdown,test_set_1,0.2828282828282828,0.7171717171717171,0.16161616161616163,0,43,99,28,16,0.2857142857142857,0.35714285714285715,0.15384615384615385,0.0,0.21428571428571427,0.15384615384615385,0.0,0.09090909090909091,0.1414141414141414,0.04040404040404041,0.1111111111111111,0.1111111111111111,0.45454545454545453,0.0,40,12,31
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,answer_first,json,test_set_1,0.26262626262626265,0.7373737373737373,0.16161616161616163,0,44,99,26,16,0.07142857142857142,0.0,0.5384615384615384,0.13333333333333333,0.14285714285714285,0.23076923076923078,0.0625,0.1717171717171717,0.0,0.15151515151515152,0.09090909090909091,0.06060606060606061,0.1414141414141414,0.020202020202020204,39,10,34
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,json,test_set_2,0.3,0.7,0.24,0,19,100,30,24,0.07142857142857142,0.4,0.21428571428571427,0.3333333333333333,0.13333333333333333,0.2857142857142857,0.23076923076923078,0.08,0.24,0.13,0.15,0.14,0.1,0.1,57,6,13
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,answer_first,number_list,test_set_1,0.21212121212121213,0.7878787878787878,0.10101010101010101,11,42,99,21,10,0.2857142857142857,0.0,0.07692307692307693,0.13333333333333333,0.21428571428571427,0.0,0.0,0.1414141414141414,0.020202020202020204,0.13131313131313133,0.13131313131313133,0.0707070707070707,0.10101010101010101,0.020202020202020204,47,11,31
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,json,test_set_2,0.27,0.73,0.19,0,23,100,27,19,0.07142857142857142,0.13333333333333333,0.35714285714285715,0.2,0.0,0.21428571428571427,0.38461538461538464,0.09,0.22,0.19,0.11,0.04,0.12,0.14,58,8,15
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,number_list,test_set_2,0.29,0.71,0.22,0,32,100,29,22,0.2857142857142857,0.26666666666666666,0.42857142857142855,0.2,0.0,0.14285714285714285,0.23076923076923078,0.11,0.19,0.18,0.08,0.01,0.15,0.11,46,7,25
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,number_list,test_set_2,0.31,0.69,0.26,0,23,100,31,26,0.21428571428571427,0.4,0.35714285714285715,0.13333333333333333,0.3333333333333333,0.21428571428571427,0.15384615384615385,0.16,0.18,0.14,0.12,0.16,0.18,0.03,51,5,18
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,answer_first,json,test_set_2,0.28,0.72,0.19,0,25,100,28,19,0.2857142857142857,0.26666666666666666,0.21428571428571427,0.26666666666666666,0.2,0.07142857142857142,0.0,0.13,0.23,0.17,0.11,0.14,0.15,0.04,56,9,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,json,test_set_2,0.19,0.81,0.13,18,15,100,19,13,0.2857142857142857,0.06666666666666667,0.21428571428571427,0.2,0.06666666666666667,0.07142857142857142,0.0,0.12,0.23,0.16,0.12,0.14,0.15,0.07,72,6,9
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,fact_first,number_list,test_set_1,0.26262626262626265,0.7373737373737373,0.1717171717171717,20,49,99,26,17,0.2857142857142857,0.07142857142857142,0.38461538461538464,0.06666666666666667,0.2857142857142857,0.07692307692307693,0.0625,0.1111111111111111,0.04040404040404041,0.1717171717171717,0.08080808080808081,0.08080808080808081,0.10101010101010101,0.04040404040404041,33,9,40
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,number_list,test_set_2,0.25,0.75,0.18,10,32,100,25,18,0.07142857142857142,0.2,0.14285714285714285,0.13333333333333333,0.2,0.5,0.0,0.17,0.2,0.1,0.13,0.14,0.18,0.01,50,7,25
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,json,test_set_2,0.29,0.71,0.2,20,35,100,29,20,0.14285714285714285,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.4,0.07142857142857142,0.0,0.05,0.14,0.15,0.14,0.15,0.09,0.02,45,9,26
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,number_list,test_set_2,0.28,0.72,0.21,6,23,100,28,21,0.14285714285714285,0.2,0.42857142857142855,0.13333333333333333,0.0,0.2857142857142857,0.3076923076923077,0.11,0.19,0.16,0.12,0.02,0.13,0.12,56,7,16
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,answer_first,number_list,test_set_2,0.27,0.73,0.2,0,31,100,27,20,0.21428571428571427,0.13333333333333333,0.42857142857142855,0.2,0.13333333333333333,0.21428571428571427,0.07692307692307693,0.06,0.22,0.16,0.12,0.11,0.16,0.06,49,7,24
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,answer_first,markdown,test_set_1,0.1919191919191919,0.8080808080808081,0.08080808080808081,0,43,99,19,8,0.14285714285714285,0.0,0.07692307692307693,0.0,0.07142857142857142,0.3076923076923077,0.0,0.16161616161616163,0.1111111111111111,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.1414141414141414,0.030303030303030304,48,11,32
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,markdown,test_set_2,0.3,0.7,0.22,6,23,100,30,22,0.14285714285714285,0.2,0.35714285714285715,0.26666666666666666,0.0,0.5,0.07692307692307693,0.1,0.23,0.19,0.12,0.01,0.14,0.13,55,8,15
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,number_list,test_set_2,0.27,0.73,0.16,2,34,100,27,16,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.13333333333333333,0.13333333333333333,0.07142857142857142,0.0,0.06,0.22,0.17,0.11,0.11,0.26,0.02,50,11,23
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_1,0.0,1.0,0.0,99,45,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414141414141414,0.18181818181818182,0.1414141414141414,0.15151515151515152,0.010101010101010102,0.08080808080808081,0.04040404040404041,54,0,45
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,markdown,test_set_2,0.28,0.72,0.2,4,21,100,28,20,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.06666666666666667,0.13333333333333333,0.2857142857142857,0.15384615384615385,0.17,0.23,0.15,0.16,0.11,0.15,0.03,59,8,13
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,markdown,test_set_2,0.31,0.69,0.25,0,25,100,31,25,0.2857142857142857,0.2,0.2857142857142857,0.2,0.06666666666666667,0.21428571428571427,0.5384615384615384,0.12,0.24,0.22,0.07,0.03,0.12,0.13,50,6,19
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,answer_first,json,test_set_2,0.35,0.65,0.19,0,49,100,35,19,0.35714285714285715,0.0,0.35714285714285715,0.2,0.26666666666666666,0.14285714285714285,0.0,0.13,0.0,0.19,0.11,0.05,0.13,0.01,32,16,33
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_2,0.17,0.83,0.08,49,57,100,17,8,0.21428571428571427,0.0,0.14285714285714285,0.0,0.06666666666666667,0.14285714285714285,0.0,0.1,0.0,0.19,0.07,0.04,0.1,0.02,35,9,48
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,markdown,test_set_2,0.29,0.71,0.17,0,29,100,29,17,0.0,0.13333333333333333,0.21428571428571427,0.2,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.18,0.26,0.18,0.06,0.08,0.14,0.09,54,12,17
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_09,zero_shot,structured,fact_first,markdown,test_set_2,0.26,0.74,0.2,1,18,100,26,20,0.21428571428571427,0.26666666666666666,0.21428571428571427,0.2,0.2,0.14285714285714285,0.15384615384615385,0.11,0.17,0.2,0.12,0.12,0.15,0.1,62,6,12
